source_id,relation,target_id
u85866409,follow,u104566770
u85866409,follow,u250171190
u86036102,follow,u104897833
u86525417,follow,u181477746
u86525417,follow,u451033303
u86538176,follow,u7046912
u86561552,follow,u349204176
u86561552,follow,u810793700
u86626503,follow,u7046912
u86626503,follow,u13260592
u86741673,follow,u177299735
u86741673,follow,u207070244
u86741673,follow,u257399906
u89237976,follow,u105496654
u89734891,follow,u140030010
u89734891,follow,u563022345
u90436636,follow,u92403540
u90436636,follow,u110273768
u90436636,follow,u207070244
u91696007,follow,u7046912
u92225723,follow,u242301103
u92403540,follow,u3610511
u92403540,follow,u8933252
u92403540,follow,u22985259
u92403540,follow,u26232444
u92403540,follow,u26771352
u92403540,follow,u29500667
u92403540,follow,u29510629
u92403540,follow,u31102741
u92403540,follow,u32025215
u92403540,follow,u32204918
u92403540,follow,u42676920
u92403540,follow,u42754744
u92403540,follow,u43069058
u92403540,follow,u49934607
u92403540,follow,u49977491
u92403540,follow,u50589337
u92403540,follow,u50619779
u92403540,follow,u51005435
u92403540,follow,u51150318
u92403540,follow,u53025684
u92403540,follow,u53027768
u92403540,follow,u57928664
u92403540,follow,u72816504
u92403540,follow,u74147053
u92403540,follow,u74486653
u92403540,follow,u78116487
u92403540,follow,u83581269
u92403540,follow,u84114885
u92403540,follow,u98913291
u92403540,follow,u100459808
u92403540,follow,u101503282
u92403540,follow,u104775098
u92403540,follow,u107421428
u92403540,follow,u113487244
u92403540,follow,u128587032
u92403540,follow,u137390297
u92403540,follow,u138529938
u92403540,follow,u140410819
u92403540,follow,u154267358
u92403540,follow,u163354973
u92403540,follow,u174747861
u92403540,follow,u176362396
u92403540,follow,u193786482
u92403540,follow,u196514953
u92403540,follow,u197347453
u92403540,follow,u198678682
u92403540,follow,u200293129
u92403540,follow,u202244649
u92403540,follow,u210514893
u92403540,follow,u219346690
u92403540,follow,u231377654
u92403540,follow,u232560751
u92403540,follow,u235303172
u92403540,follow,u242341704
u92403540,follow,u243891976
u92403540,follow,u245953131
u92403540,follow,u250171190
u92403540,follow,u255656786
u92403540,follow,u257399906
u92403540,follow,u258762800
u92403540,follow,u259934562
u92403540,follow,u270472440
u92403540,follow,u271032827
u92403540,follow,u272876921
u92403540,follow,u284657297
u92403540,follow,u288798453
u92403540,follow,u291314239
u92403540,follow,u300838107
u92403540,follow,u308151060
u92403540,follow,u309800578
u92403540,follow,u310496499
u92403540,follow,u318661130
u92403540,follow,u323937090
u92403540,follow,u324440293
u92403540,follow,u329103684
u92403540,follow,u331312863
u92403540,follow,u331875962
u92403540,follow,u364111442
u92403540,follow,u370193929
u92403540,follow,u370850929
u92403540,follow,u377304816
u92403540,follow,u377389027
u92403540,follow,u380172348
u92403540,follow,u380319760
u92403540,follow,u384753006
u92403540,follow,u386034126
u92403540,follow,u390972554
u92403540,follow,u393628023
u92403540,follow,u395014721
u92403540,follow,u396515695
u92403540,follow,u396618509
u92403540,follow,u396900261
u92403540,follow,u397320325
u92403540,follow,u397324373
u92403540,follow,u397534181
u92403540,follow,u397629967
u92403540,follow,u399572723
u92403540,follow,u400300086
u92403540,follow,u401502696
u92403540,follow,u402866477
u92403540,follow,u404069171
u92403540,follow,u406962616
u92403540,follow,u407844335
u92403540,follow,u411410885
u92403540,follow,u412240393
u92403540,follow,u413233876
u92403540,follow,u413296140
u92403540,follow,u413332388
u92403540,follow,u415900150
u92403540,follow,u417735070
u92403540,follow,u418247241
u92403540,follow,u419672622
u92403540,follow,u420995289
u92403540,follow,u421346603
u92403540,follow,u425908255
u92403540,follow,u428117425
u92403540,follow,u428263137
u92403540,follow,u429262110
u92403540,follow,u433546930
u92403540,follow,u436961762
u92403540,follow,u437007483
u92403540,follow,u440184518
u92403540,follow,u450747981
u92403540,follow,u451597109
u92403540,follow,u453238264
u92403540,follow,u454200724
u92403540,follow,u454318003
u92403540,follow,u455266133
u92403540,follow,u455340385
u92403540,follow,u460985875
u92403540,follow,u461425627
u92403540,follow,u462971394
u92403540,follow,u465298629
u92403540,follow,u466756548
u92403540,follow,u470227974
u92403540,follow,u470379248
u92403540,follow,u473043012
u92403540,follow,u477660093
u92403540,follow,u479451474
u92403540,follow,u480715104
u92403540,follow,u481648575
u92403540,follow,u482131412
u92403540,follow,u482157356
u92403540,follow,u484179231
u92403540,follow,u486598436
u92403540,follow,u488706826
u92403540,follow,u491690867
u92403540,follow,u495045945
u92403540,follow,u496144150
u92403540,follow,u497302053
u92403540,follow,u499996521
u92403540,follow,u517073805
u92403540,follow,u517400735
u92403540,follow,u528501469
u92403540,follow,u533130509
u92403540,follow,u533552597
u92403540,follow,u535333357
u92403540,follow,u540803768
u92403540,follow,u543842787
u92403540,follow,u544470195
u92403540,follow,u545291748
u92403540,follow,u546039069
u92403540,follow,u552577697
u92403540,follow,u560657748
u92403540,follow,u562250174
u92403540,follow,u564653953
u92403540,follow,u567510788
u92403540,follow,u569879248
u92403540,follow,u574385968
u92403540,follow,u587665339
u92403540,follow,u597381176
u92403540,follow,u599343100
u92403540,follow,u613553896
u92403540,follow,u618382051
u92403540,follow,u622239105
u92403540,follow,u624543149
u92403540,follow,u629661106
u92403540,follow,u632419314
u92403540,follow,u706819428
u92403540,follow,u711216631
u92403540,follow,u716206832
u92403540,follow,u722825599
u92403540,follow,u733154665
u92403540,follow,u750948720
u92403540,follow,u762202957
u92403540,follow,u795590899
u92403540,follow,u868757713
u92403540,follow,u868906542
u92403540,follow,u880855315
u92403540,follow,u882148280
u92403540,follow,u885222252
u92403540,follow,u934466887
u92403540,follow,u936597188
u92403540,follow,u939617401
u92403540,follow,u951290342
u92403540,follow,u985509799
u92403540,follow,u986839782
u92403540,follow,u987068240
u92403540,follow,u991254878
u92403540,follow,u1010619756
u92403540,follow,u1020696912
u92403540,follow,u1052685680
u92403540,follow,u1059054242
u92403540,follow,u1064278820
u92403540,follow,u1074439423
u92403540,follow,u1087095313
u92403540,follow,u1089449275
u92403540,follow,u1132376958
u93259719,follow,u142238323
u93259719,follow,u326054560
u93259719,follow,u564653953
u93259719,follow,u632742781
u93259719,follow,u834186096
u93259719,follow,u835342567
u93378883,follow,u7046912
u93378883,follow,u7470952
u93378883,follow,u8291932
u93378883,follow,u9011502
u93378883,follow,u9564632
u93378883,follow,u18671285
u93378883,follow,u21770069
u93378883,follow,u37889070
u93378883,follow,u43964510
u93378883,follow,u62364690
u93378883,follow,u82837121
u93378883,follow,u104566770
u93378883,follow,u110273768
u93378883,follow,u111924058
u93378883,follow,u124578978
u93378883,follow,u128587032
u93378883,follow,u153324815
u93378883,follow,u160466484
u93378883,follow,u173164569
u93378883,follow,u178507135
u93378883,follow,u183148817
u93378883,follow,u202555952
u93378883,follow,u216522413
u93378883,follow,u226197498
u93378883,follow,u279147035
u93378883,follow,u284481700
u93378883,follow,u295788103
u93378883,follow,u327900613
u93378883,follow,u370625229
u93378883,follow,u390759955
u93378883,follow,u468198674
u93648877,follow,u279147035
u95008519,follow,u56706947
u95008519,follow,u308151060
u95008519,follow,u414966228
u95243555,follow,u8291932
u95243555,follow,u104566770
u95243555,follow,u109079114
u95243555,follow,u110273768
u95243555,follow,u216522413
u95243555,follow,u250842076
u95243555,follow,u490480487
u95452901,follow,u706819428
u95452901,follow,u1030992019
u96146127,follow,u9011502
u96338067,follow,u407844335
u96360063,follow,u6015122
u96360063,follow,u212175167
u96360063,follow,u835342567
u96450599,follow,u178507135
u96586973,follow,u425380217
u98127075,follow,u7046912
u98913291,follow,u92403540
u100459808,follow,u92403540
u100996879,follow,u111924058
u100996879,follow,u187536784
u101503282,follow,u92403540
u104566770,follow,u3610511
u104566770,follow,u6684602
u104566770,follow,u8933252
u104566770,follow,u9939012
u104566770,follow,u9993142
u104566770,follow,u18671285
u104566770,follow,u18800245
u104566770,follow,u23847948
u104566770,follow,u28342883
u104566770,follow,u37889070
u104566770,follow,u37922072
u104566770,follow,u45307775
u104566770,follow,u48034707
u104566770,follow,u62364690
u104566770,follow,u85866409
u104566770,follow,u95243555
u104566770,follow,u109079114
u104566770,follow,u132104173
u104566770,follow,u135894129
u104566770,follow,u160466484
u104566770,follow,u181191549
u104566770,follow,u184812764
u104566770,follow,u187536784
u104566770,follow,u197347453
u104566770,follow,u209128079
u104566770,follow,u226197498
u104566770,follow,u246886628
u104566770,follow,u260693820
u104566770,follow,u261223538
u104566770,follow,u264333523
u104566770,follow,u283906965
u104566770,follow,u292912980
u104566770,follow,u295168932
u104566770,follow,u296876973
u104566770,follow,u300796010
u104566770,follow,u321266890
u104566770,follow,u340346783
u104566770,follow,u346829273
u104566770,follow,u349929809
u104566770,follow,u370625229
u104566770,follow,u393628023
u104566770,follow,u397320325
u104566770,follow,u405574548
u104566770,follow,u407101499
u104566770,follow,u420995289
u104566770,follow,u425138781
u104566770,follow,u428117425
u104566770,follow,u469128515
u104566770,follow,u483836463
u104566770,follow,u489345934
u104566770,follow,u502315142
u104566770,follow,u555420716
u104566770,follow,u621741580
u104566770,follow,u706819428
u104754590,follow,u67006908
u104754590,follow,u212175167
u104754590,follow,u321425967
u104775098,follow,u92403540
u104775098,follow,u413332388
u104897833,follow,u6684602
u104897833,follow,u15873303
u104897833,follow,u86036102
u104897833,follow,u110273768
u104897833,follow,u117755159
u104897833,follow,u173662542
u104897833,follow,u216522413
u104897833,follow,u250171190
u104897833,follow,u401502696
u104897833,follow,u455266133
u104897833,follow,u517400735
u104897833,follow,u522582939
u104897833,follow,u533552597
u104897833,follow,u563022345
u104897833,follow,u632742781
u104897833,follow,u702727668
u104897833,follow,u1011395167
u105429377,follow,u15271419
u105429377,follow,u15391421
u105429377,follow,u29646177
u105429377,follow,u74156552
u105429377,follow,u134803800
u105429377,follow,u197347453
u105429377,follow,u200293129
u105429377,follow,u215216086
u105429377,follow,u262100774
u105429377,follow,u349204176
u105429377,follow,u351555225
u105429377,follow,u370625229
u105429377,follow,u380319760
u105429377,follow,u381666513
u105429377,follow,u388348486
u105429377,follow,u405035087
u105429377,follow,u416351352
u105429377,follow,u425263052
u105429377,follow,u428384851
u105429377,follow,u436612105
u105429377,follow,u470379248
u105429377,follow,u472778739
u105429377,follow,u488706826
u105429377,follow,u510047880
u105429377,follow,u535333357
u105429377,follow,u585968039
u105429377,follow,u595539789
u105429377,follow,u600090702
u105429377,follow,u632742781
u105429377,follow,u1031110604
u105429377,follow,u1062916164
u105429377,follow,u1065760964
u105429377,follow,u1116460440
u105429377,follow,u1205795042
u105496654,follow,u89237976
u105496654,follow,u242341704
u106456147,follow,u56345134
u106456147,follow,u149278846
u107193314,follow,u92403540
u107193314,follow,u196852073
u107421428,follow,u92403540
u107471115,follow,u211904475
u107471115,follow,u1126202310
u107990833,follow,u140030010
u107990833,follow,u173662542
u107990833,follow,u197347453
u107990833,follow,u425380217
u108557681,follow,u49044510
u108557681,follow,u71582266
u108557681,follow,u77528520
u108557681,follow,u81915249
u108557681,follow,u293394867
u108557681,follow,u363251033
u108557681,follow,u416502198
u109079114,follow,u7470952
u109079114,follow,u8291932
u109079114,follow,u15271419
u109079114,follow,u15391421
u109079114,follow,u29646177
u109079114,follow,u37889070
u109079114,follow,u48989220
u109079114,follow,u62364690
u109079114,follow,u95243555
u109079114,follow,u104566770
u109079114,follow,u110273768
u109079114,follow,u111924058
u109079114,follow,u563022345
u109079114,follow,u1042842432
u109651861,follow,u110273768
u109651861,follow,u183148817
u109848907,follow,u299837277
u110273768,follow,u7470952
u110273768,follow,u15350901
u110273768,follow,u18671285
u110273768,follow,u23748269
u110273768,follow,u48182327
u110273768,follow,u62364690
u110273768,follow,u69892452
u110273768,follow,u95243555
u110273768,follow,u104897833
u110273768,follow,u109079114
u110273768,follow,u111924058
u110273768,follow,u124578978
u110273768,follow,u141669233
u110273768,follow,u153324815
u110273768,follow,u160466484
u110273768,follow,u187536784
u110273768,follow,u209733883
u110273768,follow,u210459173
u110273768,follow,u216522413
u110273768,follow,u261223538
u110273768,follow,u293394867
u110273768,follow,u300796010
u110273768,follow,u349204176
u110273768,follow,u351555225
u110273768,follow,u370625229
u110273768,follow,u379114417
u110273768,follow,u406162937
u110273768,follow,u407101499
u110273768,follow,u418024172
u110273768,follow,u425138781
u110273768,follow,u425840466
u110273768,follow,u455775628
u110273768,follow,u489345934
u110273768,follow,u535333357
u110273768,follow,u547477084
u110273768,follow,u552190256
u110273768,follow,u621741580
u110273768,follow,u627845498
u110273768,follow,u702727668
u110273768,follow,u734619301
u110273768,follow,u810793700
u110273768,follow,u1065760964
u110273768,follow,u1072217274
u110273768,follow,u1092912044
u110273768,follow,u1127280169
u110439086,follow,u425380217
u111354131,follow,u137390297
u111924058,follow,u8933252
u111924058,follow,u15271419
u111924058,follow,u15350901
u111924058,follow,u15391421
u111924058,follow,u18671285
u111924058,follow,u18800245
u111924058,follow,u27422705
u111924058,follow,u29646177
u111924058,follow,u37889070
u111924058,follow,u56326516
u111924058,follow,u62364690
u111924058,follow,u74156552
u111924058,follow,u77243029
u111924058,follow,u100996879
u111924058,follow,u104566770
u111924058,follow,u109079114
u111924058,follow,u110273768
u111924058,follow,u128587032
u111924058,follow,u142335653
u111924058,follow,u153324815
u111924058,follow,u170384943
u111924058,follow,u173164569
u111924058,follow,u178507135
u111924058,follow,u181477746
u111924058,follow,u215216086
u111924058,follow,u216522413
u111924058,follow,u245306807
u111924058,follow,u262898875
u111924058,follow,u291290779
u111924058,follow,u293394867
u111924058,follow,u295788103
u111924058,follow,u351555225
u111924058,follow,u405574548
u111924058,follow,u407101499
u111924058,follow,u451033303
u111924058,follow,u522582939
u112419862,follow,u7046912
u113487244,follow,u92403540
u113487244,follow,u706819428
u113746083,follow,u6684602
u113746083,follow,u28342883
u113746083,follow,u115955798
u113746083,follow,u202555952
u113746083,follow,u415073613
u113746083,follow,u416194495
u113746083,follow,u455775628
u113746083,follow,u517400735
u113746083,follow,u522582939
u114726248,follow,u38223194
u114726248,follow,u851233315
u114849265,follow,u792517914
u115955798,follow,u56326516
u115955798,follow,u113746083
u115955798,follow,u120720544
u115955798,follow,u215216086
u115955798,follow,u256598881
u115955798,follow,u272876921
u115955798,follow,u349204176
u115955798,follow,u370625229
u115955798,follow,u405418046
u115955798,follow,u415073613
u115955798,follow,u422226730
u115955798,follow,u423613846
